name,nickname,score,count,platform,date,dna,company,tag,url,img
富豪街 勇者斗恶龙&最终幻想 30周年纪念版,いただきストリート DQ&FF 30th ANNIVERSARY,7.5,24,"['PSV', 'PS4']",2017-10-19,"['益智', '派对']",Square Enix,"['益智', '派对']",https://www.vgtime.com/game/10462.jhtml,https://img01.vgtime.com/game/cover/2017/11/28/171128135546310.jpg
刺客信条 起源,Assassin’s Creed Origins,8.7,1487,"['PC', 'XBone', 'PS4']",2017-10-27,"['动作', '角色扮演', '解谜', '沙箱', '科幻', '冒险', '第三人称']",Ubisoft,"['动作', '角色扮演', '解谜', '沙箱', '科幻', '冒险', '第三人称', '刺客信条', '历史', '埃及旅游指南', '真·历史模拟器', '神话', '游戏里的世界', '旅游游戏']",https://www.vgtime.com/game/10368.jhtml,https://img01.vgtime.com/game/cover/2017/11/28/171128125455946.jpg
舞力全开2018,JUST DANCE 2018,8.5,184,"['WiiU', 'X360', 'XBone', 'PS3', 'PS4', 'Switch']",2017-10-24,"['音乐', '派对']",Ubisoft,"['音乐', '派对']",https://www.vgtime.com/game/10390.jhtml,https://img01.vgtime.com/game/cover/2018/06/16/180616104856287.jpg
大富翁 For Switch,Monopoly For Nintendo Switch,-1.0,-1,['Switch'],2017-10-31,"['策略', '模拟', '益智', '体感']",Engine Software,"['策略', '模拟', '益智', '体感']",https://www.vgtime.com/game/10158.jhtml,
太鼓达人 合奏咚咚咚！,太鼓の達人 セッションでドドンがドン！,8.0,71,['PS4'],2017-10-26,"['角色扮演', '音乐']",Bandai Namco,"['角色扮演', '音乐']",https://www.vgtime.com/game/10413.jhtml,https://img01.vgtime.com/game/cover/2017/11/28/171128135150576.jpg
NBA 2K7,NBA 2K7,-1.0,-1,"['Xbox', 'X360', 'PS2', 'PS3']",2006-09-25,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/4279.jhtml,
NBA 2K6,,-1.0,-1,"['Xbox', 'X360', 'PS2']",2005-10-26,"['模拟', '第三人称', '竞技']",Visual Concepts,"['模拟', '第三人称', '竞技']",https://www.vgtime.com/game/10864.jhtml,https://img01.vgtime.com/game/cover/2018/08/19/180819212453887.jpg
NBA 2K11,NBA 2K11,8.3,85,"['PC', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2010-10-05,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/3937.jhtml,
NBA 2K9,NBA 2K9,8.5,137,"['PC', 'X360', 'PS2', 'PS3']",2008-10-07,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/3274.jhtml,https://img01.vgtime.com/photo/web/151109181235951.jpg
NBA 2K16,NBA 2K16,8.2,966,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2015-09-29,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/2175.jhtml,https://img01.vgtime.com/photo/web/15092514370249.jpg
NBA 2K13,NBA 2K13,8.1,171,"['PC', 'Wii', 'WiiU', 'X360', 'PSP', 'PS3']",2012-10-02,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/222.jhtml,https://img01.vgtime.com/photo/web/150421223652666.jpg
NBA 2K10,NBA 2K10,8.1,58,"['X360', 'PS2', 'PS3']",2009-10-06,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/2541.jhtml,https://img01.vgtime.com/photo/web/150730113144485.jpg
NBA 2K14,NBA 2K14,8.0,245,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2013-11-15,['体育'],Visual Concepts,"['体育', 'nba', 'NBA2k14']",https://www.vgtime.com/game/223.jhtml,https://img01.vgtime.com/photo/web/150421225130504.jpg
虚拟现实游戏空间,THE PLAYROOM VR,8.4,163,['PS4'],2016-10-13,['派对'],JAPAN Studio,['派对'],https://www.vgtime.com/game/2583.jhtml,https://img01.vgtime.com/photo/web/15080108185218.jpg
重力异想世界 完结篇,GRAVITY DAZE 2,8.7,1036,['PS4'],2017-01-18,"['动作', '沙箱', '第三人称']",JAPAN Studio,"['动作', '沙箱', '第三人称', '公主超级萌', '跳楼少女2', '黑皮']",https://www.vgtime.com/game/2935.jhtml,https://img01.vgtime.com/game/cover/2016/12/27/161227105826100.jpg
灵魂献祭,Soul Sacrifice,7.9,420,['PSV'],2013-03-07,"['动作', '冒险']",JAPAN Studio,"['动作', '冒险']",https://www.vgtime.com/game/1497.jhtml,https://img01.vgtime.com/photo/web/150702151914627.jpg
新大众高尔夫,New みんなのGOLF,8.2,91,['PS4'],2017-08-29,"['模拟', '体育', '第三人称']",JAPAN Studio,"['模拟', '体育', '第三人称']",https://www.vgtime.com/game/2940.jhtml,https://img01.vgtime.com/photo/web/150916092449719.jpg
灵魂献祭Delta,Soul Sacrifice Delta,8.3,353,['PSV'],2014-03-06,"['动作', '冒险']",JAPAN Studio,"['动作', '冒险']",https://www.vgtime.com/game/1498.jhtml,https://img01.vgtime.com/photo/web/150425162138800.jpg
啪嗒砰 重制版,Patapon Remastered,7.6,93,['PS4'],2017-08-01,"['动作', '策略']",JAPAN Studio,"['动作', '策略', '节奏']",https://www.vgtime.com/game/10408.jhtml,
极限竞速 地平线3,Forza Horizon 3,9.0,793,"['PC', 'XBone']",2016-09-27,['竞速'],Playground Games,"['竞速', '技术。']",https://www.vgtime.com/game/4305.jhtml,https://img01.vgtime.com/photo/web/160927161300223.jpg
自由战争,Freedom Wars,7.2,286,['PSV'],2014-06-26,"['动作', '冒险']",JAPAN Studio,"['动作', '冒险']",https://www.vgtime.com/game/1055.jhtml,https://img01.vgtime.com/photo/web/150425164532386.jpg
极限竞速 地平线2,Forza Horizon 2,8.7,184,"['X360', 'XBone']",2014-09-30,['竞速'],Playground Games,['竞速'],https://www.vgtime.com/game/467.jhtml,https://img01.vgtime.com/photo/web/15042612345851.jpg
极限竞速 地平线3 风火轮,Forza Horizon 3 Hot Wheels,8.9,79,"['PC', 'XBone']",2017-05-09,['竞速'],Playground Games,"['竞速', '我吃什么啊']",https://www.vgtime.com/game/10314.jhtml,https://img01.vgtime.com/game/cover/2017/05/25/170525070732991.jpg
极限竞速 地平线,Forza Horizon,8.3,64,['X360'],2012-10-23,['竞速'],Playground Games,['竞速'],https://www.vgtime.com/game/3166.jhtml,https://img01.vgtime.com/photo/web/151030112541782.jpg
极限竞速 地平线3 暴风雪山,Forza Horizon 3 Blizzard Mountain,7.9,195,"['PC', 'XBone']",2016-12-13,['竞速'],Playground Games,['竞速'],https://www.vgtime.com/game/10067.jhtml,
飞跃时空,TimeShift,-1.0,-1,"['PC', 'X360', 'PS3']",2007-10-30,"['主视角', '射击']",Saber Interactive,"['主视角', '射击']",https://www.vgtime.com/game/3733.jhtml,
使命召唤：战火世界,Call of Duty: World at War,8.5,441,"['PC', 'NDS', 'Wii', 'X360', 'PS3']",2008-11-10,"['主视角', '射击']",Treyarch,"['主视角', '射击', 'FPS']",https://www.vgtime.com/game/3369.jhtml,https://img01.vgtime.com/photo/web/151123144927804.jpg
终极蜘蛛侠,Ultimate Spider-Man,8.3,17,"['PC', 'NDS', 'Xbox', 'PS2']",2005-09-22,['动作'],Treyarch,['动作'],https://www.vgtime.com/game/4150.jhtml,
使命召唤：黑色行动2,Call of Duty: Black Ops II,8.1,502,"['PC', 'WiiU', 'X360', 'PS3']",2012-11-12,"['主视角', '射击']",Treyarch,"['主视角', '射击']",https://www.vgtime.com/game/52.jhtml,
蜘蛛侠 暗影之网,Spider-Man: Web of Shadows,8.3,14,"['PC', 'NDS', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2008-10-21,['动作'],Griptonite Games,['动作'],https://www.vgtime.com/game/3292.jhtml,https://img01.vgtime.com/photo/web/151110160455239.jpg
使命召唤：黑色行动,Call of Duty: Black Ops,8.3,653,"['PC', 'NDS', 'Wii', 'X360', 'PS3']",2010-11-19,"['主视角', '射击']",Treyarch,"['主视角', '射击']",https://www.vgtime.com/game/3386.jhtml,https://img01.vgtime.com/photo/web/151124121054570.jpg
使命召唤：黑色行动3,Call of Duty: Black Ops III,7.8,1277,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2015-11-06,"['主视角', '射击']",Treyarch,"['主视角', '射击']",https://www.vgtime.com/game/2110.jhtml,https://img01.vgtime.com/photo/web/160205125129481.jpg
007大破量子危机,007: Quantum of Solace,-1.0,-1,"['PC', 'X360', 'PS3']",2008-11-04,"['动作', '射击']",Vicarious Visions,"['动作', '射击']",https://www.vgtime.com/game/3362.jhtml,https://img01.vgtime.com/photo/web/151120180338233.jpg
NBA游乐场,NBA Playgrounds,6.5,73,"['PC', 'XBone', 'PS4', 'Switch']",2017-05-09,['体育'],Saber Interactive,['体育'],https://www.vgtime.com/game/10201.jhtml,https://img01.vgtime.com/game/cover/2017/04/27/170427114811460.jpg
乐高忍者:浪人的阴影,Lego Ninjago: Shadow of Ronin,-1.0,-1,"['3DS', 'PSV']",2015-03-24,['冒险'],TT Games,"['冒险', '质岈']",https://www.vgtime.com/game/1213.jhtml,
乐高大电影：游戏版,The Lego Movie Videogame,8.1,15,"['PC', '3DS', 'WiiU', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2014-02-07,"['动作', '冒险']",TT Games,"['动作', '冒险']",https://www.vgtime.com/game/353.jhtml,https://img01.vgtime.com/photo/web/150425172836532.jpg
乐高 漫威复仇者联盟,Lego Marvel's Avengers,8.0,113,"['PC', '3DS', 'WiiU', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2016-01-26,"['动作', '冒险']",TT Fusion,"['动作', '冒险', '双人']",https://www.vgtime.com/game/3516.jhtml,https://img01.vgtime.com/photo/web/151221190042928.jpg
乐高漫威超级英雄：宇宙危机,Lego Marvel Super Heroes: Universe in Peril,7.9,18,"['PC', 'NDS', '3DS', 'WiiU', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2013-10-22,"['动作', '冒险']",TT Games,"['动作', '冒险']",https://www.vgtime.com/game/1968.jhtml,https://img01.vgtime.com/photo/web/150423170541347.jpg
乐高蝙蝠侠3：飞跃哥谭市,Lego Batman 3: Beyond Gotham,7.8,22,"['PC', '3DS', 'WiiU', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2014-11-11,"['动作', '冒险']",TT Games,"['动作', '冒险']",https://www.vgtime.com/game/182.jhtml,https://img01.vgtime.com/photo/web/150715164339909.jpg
乐高世界,LEGO Worlds,7.7,77,"['PC', 'XBone', 'PS4', 'Switch']",2017-03-07,"['沙箱', '冒险']",TT Games,"['沙箱', '冒险']",https://www.vgtime.com/game/2156.jhtml,https://img01.vgtime.com/photo/web/150602153826157.jpg
乐高星球大战：原力觉醒,Lego Star Wars: The Force Awakens,7.7,77,"['PC', '3DS', 'WiiU', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2016-06-28,"['动作', '冒险']",TT Games,"['动作', '冒险']",https://www.vgtime.com/game/3546.jhtml,https://img01.vgtime.com/photo/web/160203101154771.jpg
虚拟农场14,Farming Simulator 2014,-1.0,-1,"['PC', '3DS', 'X360', 'PSV', 'PS3']",2014-09-25,['模拟'],GIANTS Software,['模拟'],https://www.vgtime.com/game/1026.jhtml,https://img01.vgtime.com/photo/web/150423214410163.jpg
虚拟农场17,Farming Simulator 17,6.9,16,"['PC', 'XBone', 'PS4']",2016-10-25,['模拟'],GIANTS Software,['模拟'],https://www.vgtime.com/game/4409.jhtml,https://img01.vgtime.com/photo/web/160914124250157.jpg
虚拟农场15,Farming Simulator 15,-1.0,-1,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2014-10-30,['模拟'],GIANTS Software,['模拟'],https://www.vgtime.com/game/1025.jhtml,https://img01.vgtime.com/photo/web/150508140137192.jpg
虚拟农场18,Farming Simulator 18,-1.0,-1,"['Android', 'iOS', '3DS', 'PSV', 'Switch']",2017-06-06,['模拟'],GIANTS Software,['模拟'],https://www.vgtime.com/game/10111.jhtml,https://img01.vgtime.com/game/cover/2018/07/22/180722124640615.jpg
虚拟农场3D,Farming Simulator 3D,-1.0,-1,['3DS'],2013-04-04,['模拟'],GIANTS Software,['模拟'],https://www.vgtime.com/game/1843.jhtml,
黎明杀机,Dead by Daylight,7.8,73,"['PC', 'XBone', 'PS4']",2016-06-14,"['生存', '恐怖']",Behaviour Interactive,"['生存', '恐怖']",https://www.vgtime.com/game/10175.jhtml,https://img01.vgtime.com/game/cover/2017/04/21/170421122833828.jpg
湿,Wet,-1.0,-1,"['X360', 'PS3']",2009-09-15,"['动作', '射击']",Behaviour Interactive,"['动作', '射击']",https://www.vgtime.com/game/2519.jhtml,https://img01.vgtime.com/photo/web/150729122408236.jpg
变形金刚：月黑之时,Transformers:Dark of the Moon–Stealth Force Edition,-1.0,-1,"['NDS', '3DS', 'Wii', 'X360', 'PS3']",2011-06-14,"['第三人称', '射击']",Behaviour Interactive,"['第三人称', '射击']",https://www.vgtime.com/game/2056.jhtml,https://img01.vgtime.com/photo/web/150427011555700.jpg
顽皮熊 天堂危机,Naughty Bear: Panic in Paradise,-1.0,-1,"['X360', 'PS3']",2012-10-09,['动作'],null,['动作'],https://www.vgtime.com/game/3205.jhtml,https://img01.vgtime.com/photo/web/151103174110786.jpg
侠盗猎车手5,Grand Theft Auto V,9.4,5845,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2013-09-17,"['动作', '沙箱', '冒险', '第三人称', '开放世界']",Rockstar Games,"['动作', '角色扮演', '沙箱', '冒险', '第三人称', '3D', '开放世界', '神作', '真实', '看辣种表演不能伸手', '三人一狗', '英国人民的最爱', '车枪球', '销量上亿', '估计没有续作', '色情泛滥', '树好硬', '支线很棒', '3男1狗2哑巴', '刺激', 'f-word', '789']",https://www.vgtime.com/game/133.jhtml,https://img01.vgtime.com/photo/web/151201155426241.jpg
传送门2,Portal 2,9.0,644,"['PC', 'X360', 'PS3']",2011-04-19,"['解谜', '益智', '主视角', '射击']",Valve,"['解谜', '益智', '主视角', '射击', '神作']",https://www.vgtime.com/game/2246.jhtml,
反恐精英,Counter-Strike,9.0,394,"['PC', 'Xbox']",2000-11-09,['射击'],Valve,['射击'],https://www.vgtime.com/game/10235.jhtml,https://img01.vgtime.com/game/cover/2017/04/28/170428120906415.jpg
DOTA2,Dota 2,9.0,563,['PC'],2013-07-09,"['MOBA', '竞技']",Valve,"['MOBA', '竞技']",https://www.vgtime.com/game/10189.jhtml,https://img01.vgtime.com/game/cover/2017/04/26/170426173638548.jpg
半条命2 橙盒版,The Orange Box,8.8,79,"['PC', 'X360', 'PS3']",2007-10-10,"['主视角', '射击']",Valve,"['主视角', '射击']",https://www.vgtime.com/game/3713.jhtml,
半条命2,Half-Life 2,8.8,229,"['PC', 'Xbox', 'X360', 'PS3']",2004-11-16,"['科幻', '主视角', '射击', '剧情']",Valve,"['科幻', '主视角', '射击', '剧情', '物理学圣剑']",https://www.vgtime.com/game/4177.jhtml,
反恐精英：全球攻势,Counter-Strike: Global Offensive,8.7,511,"['PC', 'X360', 'PS3']",2012-08-21,"['主视角', '射击']",Valve,"['主视角', '射击']",https://www.vgtime.com/game/3202.jhtml,https://img01.vgtime.com/photo/web/151103162242958.jpg
蝙蝠侠 阿克汉姆疯人院,Batman: Arkham Asylum,8.7,418,"['PC', 'X360', 'PS3']",2009-08-25,['动作'],Rocksteady Studios,"['动作', '蝙蝠侠', 'DC', '漫改']",https://www.vgtime.com/game/2492.jhtml,https://img01.vgtime.com/photo/web/15072811310171.jpg
古墓丽影：传奇,Tomb Raider: Legend,8.2,53,"['PC', 'NDS', 'Xbox', 'X360', 'PSP', 'PS2', 'PS3']",2006-04-07,"['动作', '冒险']",Crystal Dynamics,"['动作', '冒险']",https://www.vgtime.com/game/4228.jhtml,
杀出重围 人类革命 导演剪辑版,Deus Ex: Human Revolution — Director's Cut,8.1,59,"['PC', 'WiiU', 'X360', 'PS3']",2013-10-22,"['角色扮演', '主视角', '射击']",Eidos,"['角色扮演', '主视角', '射击']",https://www.vgtime.com/game/77.jhtml,https://img01.vgtime.com/photo/web/150925173229951.jpg
古墓丽影 周年纪念版,Lara Croft Tomb Raider: Anniversary,8.1,100,"['PC', 'Wii', 'X360', 'PSP', 'PS2']",2007-06-05,"['动作', '冒险']",Crystal Dynamics,"['动作', '冒险']",https://www.vgtime.com/game/3408.jhtml,https://img01.vgtime.com/photo/web/15112615274132.jpg
古墓丽影 地下世界,Tomb Raider: Underworld,7.8,117,"['PC', 'NDS', 'Wii', 'X360', 'PS2', 'PS3']",2008-11-18,"['动作', '冒险']",Crystal Dynamics,"['动作', '冒险']",https://www.vgtime.com/game/3385.jhtml,https://img01.vgtime.com/photo/web/151123183006286.jpg
杀出重围：人类革命,Deus Ex: Human Revolution,7.8,129,"['PC', 'WiiU', 'X360', 'PS3']",2011-08-23,"['角色扮演', '主视角', '射击']",Eidos,"['角色扮演', '主视角', '射击']",https://www.vgtime.com/game/2148.jhtml,https://img01.vgtime.com/photo/web/150527115158184.jpg
杀出重围：人类分裂,Deus Ex: Mankind Divided,7.6,228,"['PC', 'XBone', 'PS4']",2016-08-23,"['角色扮演', '科幻', '主视角', '射击']",Eidos,"['角色扮演', '科幻', '主视角', '射击']",https://www.vgtime.com/game/2182.jhtml,https://img01.vgtime.com/photo/web/150806114245312.jpg
荒野大镖客 救赎,Red Dead Redemption,9.1,639,"['X360', 'PS3']",2010-05-18,"['沙箱', '第三人称', '射击']",Rockstar Games,"['沙箱', '第三人称', '射击', '神作', '西部']",https://www.vgtime.com/game/3861.jhtml,https://img01.vgtime.com/photo/web/160712161255883.jpg
侠盗猎车手：圣安地列斯,Grand Theft Auto: San Andreas,8.9,906,"['PC', 'Xbox', 'X360', 'PS2', 'PS3']",2004-10-25,"['动作', '角色扮演', '射击']",null,"['动作', '角色扮演', '射击', '局', '满满的经典回忆', '123456789', 'PS2']",https://www.vgtime.com/game/3237.jhtml,
侠盗猎车手4,Grand Theft Auto IV,8.8,669,"['PC', 'X360', 'PS3']",2008-04-25,['动作'],Rockstar Games,['动作'],https://www.vgtime.com/game/785.jhtml,https://img01.vgtime.com/photo/web/151102155945118.jpg
侠盗猎车手4：自由城之章,Grand Theft Auto: Episodes from Liberty City,8.7,388,"['PC', 'X360', 'PS3']",2009-10-29,['动作'],Rockstar Games,['动作'],https://www.vgtime.com/game/2574.jhtml,https://img01.vgtime.com/photo/web/150731164600526.png
侠盗猎车手3,Grand Theft Auto III,8.3,97,"['PC', 'Android', 'iOS', 'Xbox', 'PS2']",2001-10-22,"['动作', '角色扮演', '沙箱', '射击']",Rockstar Games,"['动作', '角色扮演', '沙箱', '射击']",https://www.vgtime.com/game/10328.jhtml,
黑色洛城,L.A. Noire,8.3,260,"['X360', 'XBone', 'PS3', 'PS4', 'Switch']",2011-05-17,"['动作', '射击']",Team Bondi,"['动作', '射击']",https://www.vgtime.com/game/2764.jhtml,https://img01.vgtime.com/photo/web/150908105311986.jpg
反恐精英：零点行动,Counter-Strike: Condition Zero,8.6,34,['PC'],2004-03-01,['射击'],Valve,['射击'],https://www.vgtime.com/game/10236.jhtml,https://img01.vgtime.com/game/cover/2017/04/28/170428124140476.jpg
求生之路2,Left 4 Dead 2,8.5,789,"['PC', 'X360']",2009-11-17,"['主视角', '射击']",Valve,"['主视角', '射击', '快救我！']",https://www.vgtime.com/game/2603.jhtml,https://img01.vgtime.com/photo/web/150803120421180.jpg
战国CANNON,戦国キャノン -SENGOKU ACE EPISODE III-,-1.0,-1,['PSP'],2005-07-28,"['弹幕', '射击']",Psikyo,"['弹幕', '射击']",https://www.vgtime.com/game/4111.jhtml,
女神侧身像 蕾娜斯,ヴァルキリープロファイル -レナス-,9.0,362,"['Android', 'iOS', 'PSP']",2006-03-02,['角色扮演'],tri-Ace,"['角色扮演', 'PS', '白雪公主']",https://www.vgtime.com/game/3514.jhtml,https://img01.vgtime.com/photo/web/151218172450447.jpg
星之海洋 初次启航,スターオーシャン1 ファーストディパーチャー,-1.0,-1,['PSP'],2007-12-27,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/3602.jhtml,
女神侧身像2 希尔梅莉亚,ヴァルキリープロファイル2 シルメリア,8.8,194,['PS2'],2006-06-22,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/3515.jhtml,https://img01.vgtime.com/photo/web/151218191554532.jpg
永恒终焉,エンド オブ エタニティ,8.3,17,"['X360', 'PS3']",2010-01-28,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/3603.jhtml,https://img01.vgtime.com/photo/web/16040817324275.jpg
凡人物语,ラジアータ ストーリーズ,8.3,15,['PS2'],2005-01-27,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/4010.jhtml,
星之海洋4 最后的希望,スターオーシャン4　THE LAST HOPE,8.1,71,['X360'],2009-02-19,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/2375.jhtml,https://img01.vgtime.com/photo/web/150720175505433.jpg
迷宫的彼方,Beyond the Labyrinth,-1.0,-1,['3DS'],2012-01-19,"['动作', '角色扮演']",tri-Ace,"['动作', '角色扮演']",https://www.vgtime.com/game/1892.jhtml,https://img01.vgtime.com/photo/web/15092214022491.jpg
星之海洋2：二次进化,STAR OCEAN2: THE SECOND STORY,8.0,46,"['PSP', 'PSV', 'PS4']",2008-04-02,['角色扮演'],tri-Ace,['角色扮演'],https://www.vgtime.com/game/3042.jhtml,
世界汽车拉力锦标赛5,WRC 5,-1.0,-1,"['PC', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2015-10-13,['竞速'],Kylotonn Games,['竞速'],https://www.vgtime.com/game/1656.jhtml,https://img01.vgtime.com/photo/web/150425115404708.png
世界拉力锦标赛6,WRC 6,-1.0,-1,"['PC', 'XBone', 'PS4']",2016-10-07,['竞速'],Kylotonn Games,['竞速'],https://www.vgtime.com/game/4216.jhtml,
战国无双2HD合辑,戦国無双2 with 猛将伝 ＆ Empires HD Version,8.5,36,"['PC', 'PSV', 'PS3']",2013-10-24,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/1446.jhtml,https://img01.vgtime.com/photo/web/150425103953182.jpg
泪洒三重冠,ティアーズ・トゥ・ティアラ -花冠の大地-,-1.0,-1,['PS3'],2008-07-17,"['策略', '角色扮演']",AQUAPLUS,"['策略', '角色扮演']",https://www.vgtime.com/game/1516.jhtml,https://img01.vgtime.com/photo/web/151104181518350.jpg
剑风传奇无双,ベルセルク無双,8.2,279,"['PC', 'PSV', 'PS3', 'PS4']",2016-10-27,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/4302.jhtml,https://img01.vgtime.com/photo/web/160721180118352.jpg
无双大蛇,無双OROCHI,7.8,324,"['PSP', 'PS2']",2007-03-21,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/564.jhtml,https://img01.vgtime.com/photo/web/151028183436172.jpg
无双大蛇 魔王再临,無双OROCHI 魔王再臨,7.8,397,"['X360', 'PSP', 'PS2']",2008-04-03,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/770.jhtml,https://img01.vgtime.com/photo/web/151102150052310.jpg
讨鬼传 极,討鬼伝 極,7.8,431,"['PSP', 'PSV', 'PS4']",2014-08-28,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/1609.jhtml,
